Id,Prediction
17462,4011442.56895943
17463,3921855.91981599
17464,3632694.98253209
17465,3990545.32408551
17466,3329879.37108522
17467,4403523.6206819
17468,3021730.31251046
17469,3625081.87386197
17470,4164594.32778488
17471,3000799.02789647
17472,3740368.46650827
17473,2903468.5431257
17474,2973357.83844872
17475,3315400.35829425
17476,3736004.64072182
17477,3307944.45285674
17478,3573065.74402907
17479,3874070.14483559
17480,3997667.22889201
17481,4575858.25982561
17482,3280614.7441778
17483,3875930.15445738
17484,3688488.42087127
17485,3325495.00175813
17486,3342071.18742693
17487,3595349.36079531
17488,3378700.64205027
17489,3213794.22602072
17490,3430186.50822907
17491,4186625.26719863
17492,3534218.88667756
17493,2940171.23419824
17494,3912070.04595653
17495,3648727.41716819
17496,3526167.98878878
17497,3813962.44889144
17498,4133824.83279262
17499,4073965.24568456
17500,3019194.46275674
17501,4137917.27934173
17502,4014346.34980885
17503,2751786.83967755
17504,3915073.59702709
17505,3068721.58858234
17506,3208184.04664992
17507,4032408.73005602
17508,3529353.89670161
17509,3959856.39304721
17510,4426091.45127115
17511,2725005.46939525
17512,4555943.11238422
17513,3054063.76852115
17514,3456366.08258426
17515,3733603.91042955
17516,4101018.25440297
17517,3084709.19233824
17518,4102458.73782331
17519,3323072.41315963
17520,3390070.09164723
17521,3330147.40486933
17522,3367089.67257582
17523,3587482.05395999
17524,3622044.19379864
17525,4096984.50248824
17526,3297298.69252983
17527,3680305.37321228
17528,3911560.12421752
17529,3522791.41515723
17530,3706272.88205367
17531,4755127.95948196
17532,3416596.52151401
17533,3381581.53900442
17534,3210830.3645119
17535,4871956.81502818
17536,4697019.15202309
17537,2890476.79142411
17538,3865385.81016426
17539,4419014.76711447
17540,3490092.93910723
17541,3481480.55768908
17542,3428635.68821361
17543,4036336.23474126
17544,2983458.93269041
17545,3596547.968276
17546,3204901.23698663
17547,3684666.71015509
17548,3359569.50893208
17549,3999374.90887505
17550,3339261.21262688
17551,3107757.18586327
17552,4434387.37589761
17553,3764311.00001662
17554,3614776.44801005
17555,3424426.39719447
17556,3274950.2432646
17557,3220114.46545112
17558,4505398.73136468
17559,3499509.85253707
17560,3263519.05183687
17561,3977846.78319844
17562,4467903.28404113
17563,3422455.44826947
17564,3860781.70092513
17565,3958697.12883159
17566,4126115.83609584
17567,3631687.48151019
17568,4083832.28105504
17569,3961145.18159857
17570,4285884.34869586
17571,4164182.71857599
17572,2962610.17716091
17573,2777138.74885347
17574,4128850.7756563
17575,4356202.84138661
17576,3297004.45669858
17577,4406076.3453665
17578,3808405.51890338
17579,2631301.65021689
17580,4474603.27696471
17581,2935263.29573078
17582,3091177.61998761
17583,4366517.68045053
17584,3868958.24589034
17585,4108379.93449892
17586,3973384.22315339
17587,4006553.57263972
17588,4543191.93967249
17589,3551940.8157179
17590,3277989.82301589
17591,3190407.17124392
17592,3767304.72324228
17593,3799242.79268421
17594,3674640.380997
17595,2959225.54999238
17596,3246600.60856515
17597,3734201.0747955
17598,3555999.80862218
17599,3817287.25688022
17600,3402565.9787379
17601,3094060.51378537
17602,3370626.86528101
17603,2739850.48888504
17604,3576411.88409056
17605,3487857.41727142
17606,3512686.74706788
17607,4630079.61224759
17608,3230913.93617947
17609,3860771.82492524
17610,4816960.17840058
17611,3434174.72619097
17612,4455282.35421582
17613,3736432.31387454
17614,4347021.61309381
17615,4153175.57855395
17616,3706689.7539253
17617,3813768.89761478
17618,4084031.93356622
17619,3423773.3875089
17620,3229637.11968133
17621,3457360.87466496
17622,3954221.86133027
17623,4299912.44338147
17624,3071395.68846056
17625,2844293.28841116
17626,3701033.83099819
17627,3857754.99768452
17628,3859549.20063792
17629,3014831.98806116
17630,3618278.61428252
17631,3919285.97045649
17632,3744212.20603475
17633,3079622.20565364
17634,4134123.23042059
17635,3960723.55893854
17636,3612391.89471747
17637,2946022.14900722
17638,3887654.0356962
17639,3352686.48194646
17640,3794977.8758888
17641,3802919.64700963
17642,3583697.3985454
17643,4868418.06672774
17644,3898899.70179823
17645,3751571.36325804
17646,3753610.80808776
17647,2784718.45218521
17648,3927201.4373596
17649,4225824.70304632
17650,3679218.09390603
17651,3448161.63911268
17652,2709968.83965909
17653,2766416.71162763
17654,4036057.40619358
17655,3001121.49740946
17656,3998783.300387
17657,3859880.74957897
17658,3671614.53718599
17659,3086395.79953061
17660,3938103.32772127
17661,4225926.94628043
17662,3703067.55871783
17663,3415387.61007324
17664,4530966.21965036
17665,3428339.71705736
17666,3683862.31899079
17667,3310039.87430242
17668,3580489.20307621
17669,3186418.23780552
17670,3496473.16184562
17671,3660622.66253068
17672,4187814.3693819
17673,4506584.12634416
17674,3919399.53927434
17675,3018716.77202895
17676,3211287.16402245
17677,3120506.01931655
17678,3699560.86036529
17679,3845961.62756006
17680,3984777.10455234
17681,3242533.94165085
17682,4514737.77354716
17683,3687566.26907579
17684,3964971.98452927
17685,3470911.60290828
17686,3508477.85858737
17687,3831619.18578728
17688,3566814.33007387
17689,3793869.05750604
17690,4008030.60254905
17691,3869575.59536952
17692,3567230.38918111
17693,4344269.9751084
17694,3776712.55967485
17695,3590156.04851312
17696,3633201.6029801
17697,3992308.14099105
17698,4000476.52148896
17699,3990404.00997061
17700,3538682.34903047
17701,3599383.3728601
17702,3575219.34520961
17703,4283384.24870839
17704,3164376.04362967
17705,3477055.03764279
17706,3784745.83993283
17707,4056887.72100247
17708,3130079.47799926
17709,3765337.37298266
17710,4397462.03219998
17711,3408101.37709075
17712,4039760.25773127
17713,3743582.18877645
17714,4324445.90848356
17715,3854589.08712287
17716,3523707.24000777
17717,4420335.90220941
17718,3976547.80177279
17719,4068550.15036729
17720,3829673.93738012
17721,3608467.85452777
17722,3594458.2730423
17723,3993383.78930223
17724,4413653.81149188
17725,3601867.50605642
17726,3951960.45152989
17727,2750956.36320681
17728,3775023.32264581
17729,3617303.51605107
17730,3936231.668008
17731,3752160.73569692
17732,3946726.25948001
17733,3065402.97891918
17734,3864069.75973406
17735,3294708.35404386
17736,2558657.59807345
17737,2748778.47003581
17738,3015534.25643195
17739,3086904.0176703
17740,4675901.82208532
17741,3753818.95145211
17742,3425474.53767996
17743,4044401.2179732
17744,4175527.30224626
17745,4050367.81175956
17746,3907767.08383427
17747,3923350.7675901
17748,3138634.80158903
17749,3524505.34035715
17750,3819905.49537126
17751,2909882.26419606
17752,3093170.66913511
17753,3680722.02236802
17754,2593365.61493026
17755,4482201.78569542
17756,4024739.54340185
17757,4074810.02764677
17758,3489496.24618772
17759,4287574.02332987
17760,4018596.59438506
17761,3345017.54779205
17762,3475284.30913229
17763,3543522.93094252
17764,4279994.75419011
17765,4271950.52946421
17766,2896504.36647833
17767,3956238.35639467
17768,3184402.92521007
17769,3775429.03495776
17770,3309541.14561053
17771,3018428.95730413
17772,4220085.68119228
17773,3544208.53368851
17774,4015673.58326335
17775,3572191.30238776
17776,4516577.4116567
17777,3149175.78879848
17778,3953476.16334001
17779,4315953.33705642
17780,3473506.97422666
17781,3245143.68978742
17782,3936530.20343305
17783,4335251.51391118
17784,3590748.8049953
17785,3187269.96846409
17786,3850740.12030813
17787,3922222.05969459
17788,3334281.59773852
17789,3711964.28050678
17790,3220514.26985219
17791,3995999.79782826
17792,3007205.5706263
17793,3786063.82899326
17794,3583086.56820705
17795,3914610.46063825
17796,3514706.6978223
17797,3410495.92534413
17798,3867144.23228635
17799,3105944.41528495
17800,3867161.03713159
17801,4483604.62927133
17802,3861291.72670914
17803,2938550.08715234
17804,4110813.92586413
17805,3060738.42545218
17806,4122603.47956555
17807,3826752.9967677
17808,3712247.47404929
17809,3100417.23949445
17810,3636502.09756878
17811,3128974.87301846
17812,3892067.07094746
17813,3437394.43658771
17814,3665080.04035451
17815,3031390.9975147
17816,3761355.85544153
17817,3941806.86101313
17818,4121033.93316604
17819,4137387.20225114
17820,3724088.99833873
17821,3071702.51397351
17822,3713708.99459844
17823,3843104.77185486
17824,4184814.6072192
17825,3166611.36092554
17826,4353838.28425763
17827,4219352.87561891
17828,4320473.63523737
17829,3552854.55174811
17830,3721568.64556864
17831,4022193.93602736
17832,4219251.4245257
17833,4081710.31082328
17834,3284125.0312434
17835,3591966.78280087
17836,3660498.37523728
17837,3922666.76394971
17838,3314931.86995159
17839,3902168.14814636
17840,3937359.82756896
17841,4309850.41717142
17842,3470760.60792279
17843,4251279.49163855
17844,3087989.15744752
17845,3410688.55205182
17846,3711010.10392824
17847,3883644.34137747
17848,2932447.71130209
17849,3980990.32700045
17850,3344951.07652892
17851,3561219.33702339
17852,3273533.2777621
17853,3878043.50358132
17854,3734446.51548952
17855,3180354.20498396
17856,3583800.93036635
17857,4071381.79170847
17858,4077087.76206764
17859,3680184.24217399
17860,2870684.40639015
17861,3991836.43071645
17862,4044013.16885403
17863,3341359.87397272
17864,3874230.66483174
17865,2971657.89696712
17866,4068683.38607428
17867,3433980.00047563
17868,4721858.18498612
17869,3515202.62913172
17870,4527977.8105468
17871,3318399.92679591
17872,4462120.66659223
17873,2740087.29502697
17874,3631549.03018145
17875,3055668.88370876
17876,3679834.33579926
17877,3610039.34713455
17878,2917135.5759419
17879,2916055.09428635
17880,4406692.21161371
17881,3703589.25463742
17882,3181848.35190513
17883,3135334.77853027
17884,3316281.40713169
17885,3628513.22947346
17886,4130140.08651606
17887,3298762.36039163
17888,3920838.82079356
17889,3504363.85918876
17890,3840821.62216837
17891,2700730.51140552
17892,3185834.69779885
17893,4162693.16303154
17894,3727189.84396522
17895,3995822.99632496
17896,4028177.73009695
17897,3677748.85233899
17898,3487472.70379164
17899,3866121.31866893
17900,3334835.61909077
17901,3736066.50456488
17902,4356850.2336306
17903,4601798.03107699
17904,3384851.72402609
17905,4007640.73869812
17906,3577131.34239593
17907,3872430.92876851
17908,3467836.2059271
17909,4121698.51983389
17910,3921911.29692145
17911,3329161.13712261
17912,3460066.94892808
17913,2945812.01718833
17914,4708622.30937337
17915,3737488.90114091
17916,4043787.41886584
17917,3213122.36941963
17918,4297270.85743539
17919,4086790.43966088
17920,3899356.31848581
17921,3469358.54033621
17922,3926587.13452655
17923,4069075.80257012
17924,3539953.1214249
17925,3741554.13214363
17926,3760850.97968306
17927,4092861.423794
17928,3412529.4192332
17929,3829413.92379102
17930,3592100.7376881
17931,4129123.81709281
17932,3115161.54928135
17933,3965750.9715709
17934,3584214.70170315
17935,3514950.55820496
17936,3796450.24960148
17937,4776248.94726605
17938,4021845.71843725
17939,3683863.73150441
17940,3868344.23446864
17941,3397760.51314648
17942,3303242.78888997
17943,4229834.38210045
17944,4148423.87974914
17945,3682976.78283171
17946,3905555.18100949
17947,3261601.98121663
17948,3725994.85424158
17949,2964895.29993356
17950,3942255.41409668
17951,3391552.89789471
17952,3479815.76792374
17953,4151083.02141002
17954,3372595.24073029
17955,3919218.77798761
17956,3797814.53638538
17957,2570790.5284349
17958,3886673.09421289
17959,4035414.1916281
17960,4155478.26413693
17961,3685246.10655725
17962,3085610.89687413
17963,3562152.75128274
17964,3991519.30473877
17965,3816447.0175169
17966,3735441.14691616
17967,3588514.19438308
17968,3371428.4527824
17969,4042059.46575033
17970,3459911.75904699
17971,3805039.37165791
17972,4151497.69597501
17973,3022293.21678388
17974,4006145.25558555
17975,4020640.20997612
17976,4088868.37332637
17977,3633570.36486082
17978,4249465.37337063
17979,3612904.6754342
17980,3593830.5229443
17981,4207825.67389185
17982,3958595.73132465
17983,3891204.67240549
17984,3400142.63058719
17985,3624876.0844593
17986,3339612.63439862
17987,4299152.80484297
17988,3570636.20946505
17989,4368173.34141123
17990,2597374.41514391
17991,3112692.62851704
17992,3459589.35145648
17993,4084924.54476331
17994,4103686.48785653
17995,3241724.67948944
17996,4259315.96908428
17997,3540615.79104045
17998,3025119.96335093
17999,3625853.99928997
18000,3925436.59690466
18001,3749484.35616063
18002,4198018.35492415
18003,3448476.74379142
18004,4200008.76779263
18005,3399730.20950271
18006,3588611.84668919
18007,3758304.60225421
18008,4457064.19384061
18009,4417794.95507409
18010,3824519.6739102
18011,3249823.56882362
18012,3611994.37323055
18013,3654604.3479032
18014,4147872.0119703
18015,3697129.74314318
18016,3208465.51089717
18017,3911311.49963767
18018,3276724.78317917
18019,4061794.27312628
18020,2987811.72993673
18021,3682949.21433923
18022,3480492.35521773
18023,3252354.22760068
18024,3719902.92253837
18025,3696300.24591715
18026,4239436.84778231
18027,3574892.50847436
18028,3740005.83794935
18029,3708333.64328937
18030,3565464.8203622
18031,3746594.79731859
18032,4602398.92174799
18033,3544045.596381
18034,3478367.72944832
18035,3399495.28142386
18036,3908709.28104032
18037,3873930.23573936
18038,3969959.49057572
18039,3395983.02270057
18040,4424229.0422172
18041,3316576.46323765
18042,3770485.07381164
18043,3538833.47750311
18044,3348350.0046739
18045,3667511.01866348
18046,3769258.45696161
18047,4395693.65142104
18048,3678787.74532804
18049,3621952.26706493
18050,3220876.88367052
18051,4035968.43007793
18052,4257496.28407984
18053,3187338.36014307
18054,4489705.0902802
18055,4063548.12792011
18056,4413518.2765308
18057,4001090.84402124
18058,3586176.91881959
18059,3750585.08634752
18060,4541758.1828682
18061,3288926.14387008
18062,3073240.8706703
18063,3998982.32802895
18064,3960006.85239785
18065,2569005.4626332
18066,4474250.06209884
18067,3752199.81771494
18068,3554208.55652927
18069,3737727.91536032
18070,2656828.22098612
18071,3983609.2480172
18072,3778058.14553181
18073,4054804.07711536
18074,2829863.18604581
18075,3790263.22265156
18076,4112560.17902174
18077,4787602.02355681
18078,3617516.36803675
18079,3454117.04268017
18080,3622601.2050271
18081,4364166.68296856
18082,3663163.21633682
18083,3913106.5675231
18084,3378875.94173314
18085,3371394.30798179
18086,4259437.87993215
18087,3973133.85766522
18088,3453307.51947256
18089,3799156.67130243
18090,3552015.45250547
18091,3175256.61203626
18092,3632666.26922203
18093,4112393.96322939
18094,4146379.63168802
18095,3191469.18278833
18096,3355607.51890717
18097,3779710.93662529
18098,3383007.08749119
18099,3255106.81699686
18100,4419972.73080575
18101,3931820.58460762
18102,3148489.96648861
18103,3443042.30306774
18104,3938564.96076861
18105,4108905.25380657
18106,3765364.11025779
18107,3076006.20848927
18108,3358684.64088086
18109,4139563.09307844
18110,4047937.36778157
18111,4264518.6066989
18112,3842991.69913472
18113,4408659.73243544
18114,4127414.27123869
18115,4208852.54395475
18116,4091182.44336974
18117,3748046.31693256
18118,3399999.83670034
18119,3984167.93151478
18120,4406686.24948122
18121,2963163.81923918
18122,3350535.71835943
18123,3505130.36130819
18124,3368184.58972997
18125,3828739.78642399
18126,4229571.77159942
18127,2762664.13970022
18128,3898010.05927148
18129,4083520.56189059
18130,4015683.32568809
18131,3760697.97985071
18132,4232759.32332647
18133,3214594.92192089
18134,3802410.10994215
18135,4237300.82339786
18136,3722954.94346655
18137,3576836.92414981
18138,3214919.64177684
18139,3098974.8869868
18140,3482823.35472832
18141,3458439.23518692
18142,2925607.97334014
18143,3351017.86554641
18144,3507841.08011213
18145,3920472.92713296
18146,2971020.90789748
18147,3418888.80659598
18148,3759623.46590361
18149,3657258.10718948
18150,4151455.09711852
18151,4279540.2431221
18152,3782853.2987061
18153,3486425.88439482
18154,3985396.58097294
18155,3948212.88780368
18156,3816138.98838025
18157,4345308.87016643
18158,3289009.75888206
18159,3791536.92684663
18160,2717585.02607151
18161,4069293.92663044
18162,3944474.36663507
18163,3701713.20357819
18164,4129832.58580261
18165,3783945.72887327
18166,4123225.40690104
18167,4073364.98483614
18168,3402218.09493029
18169,3822103.54092326
18170,3384774.05708315
18171,2913086.92777606
18172,3601226.85803744
18173,4474929.05679881
18174,3577988.98073087
18175,4743132.94631304
18176,3845302.87149045
18177,3722966.02149966
18178,3436308.42941189
18179,3786178.9257928
18180,3898948.03626543
18181,2954254.82783285
18182,3411439.06700894
18183,2839541.08683371
18184,3718013.15120493
18185,3952492.60572409
18186,4290674.75679283
18187,2873490.64943071
18188,3367091.61574044
18189,2982980.33247782
18190,3948472.1157328
18191,3729002.4448753
18192,3992158.20668014
18193,3636612.61610977
18194,4229908.34562316
18195,3051755.44372847
18196,4454780.07931897
18197,4020708.47788954
18198,4362337.56558883
18199,3567536.33039815
18200,4027380.66897421
18201,4374966.4520348
18202,3967209.48202488
18203,3837729.93803232
18204,3384471.29736814
18205,4113043.93462363
18206,3228144.46017436
18207,3634227.74199742
18208,3576344.8364403
18209,2785687.57013113
18210,4244751.83290232
18211,4261100.54355186
18212,2894652.07140421
18213,3774855.17249669
18214,3825741.86879749
18215,4394209.03339094
18216,4597849.0715256
18217,3540534.92918705
18218,3925412.79574047
18219,4186826.01691961
18220,4008224.64999631
18221,3057757.72907149
18222,3570299.18050945
18223,2814547.29144875
18224,4007129.47365741
18225,3389828.7961093
18226,3709236.62804953
18227,3995285.84159821
18228,3611228.4739928
18229,3351608.61380682
18230,4069719.97042161
18231,3006634.26837227
18232,3929590.15497634
18233,3956054.46997019
18234,3844007.01689869
18235,3377150.04141842
18236,3644983.05246026
18237,3470635.65352331
18238,4539160.22007103
18239,3897448.0842094
18240,3573225.0805576
18241,2395340.18926055
18242,4127387.10759043
18243,3717278.05466574
18244,3585357.29413674
18245,3857624.00798072
18246,3358874.72873898
18247,3355371.95833015
18248,3640104.62106136
18249,3339777.96937933
18250,3948631.48071051
18251,4511141.51353051
18252,3541950.73315371
18253,2778949.24224345
18254,3463031.47982495
18255,3238920.73337738
18256,4065489.3114493
18257,2767666.18593983
18258,3972230.12028092
18259,4451527.36391426
18260,4002598.71361427
18261,4054061.25116769
18262,3462027.2310303
18263,3493831.83846797
18264,4011102.63991699
18265,4192680.16572107
18266,4181364.17640158
18267,3385137.51436608
18268,4009250.69864462
18269,3916602.6580971
18270,3493359.5568892
18271,3193448.00622728
18272,4129342.05143493
18273,3402968.24528003
18274,4386496.98742957
18275,3663014.71191221
18276,4291683.88812218
18277,4007198.78447289
18278,4113801.62579123
18279,4263572.9759976
18280,3991874.87598722
18281,3962860.77575215
18282,3228544.75744268
18283,3163640.07164
18284,3788642.12785338
18285,3872610.18625945
18286,4365828.37351156
18287,3775730.02933637
18288,4153859.06087107
18289,3808629.70033517
18290,3959911.03140225
18291,3444363.76135512
18292,3875674.26481956
18293,3736471.99474064
18294,4189471.01491241
18295,3425290.72445323
18296,2680709.0753635
18297,3773435.3627684
18298,2852666.19717477
18299,3575963.46401938
18300,3652033.84095339
18301,3666908.79479378
18302,3835901.20230859
18303,2845857.97352472
18304,3262967.00219779
18305,3920080.71393919
18306,2707756.41667194
18307,3827771.19432785
18308,3151795.04333471
18309,3207078.44948792
18310,3532231.09571828
18311,3855549.35194013
18312,4645814.81579539
18313,3697057.06223806
18314,3839985.97531469
18315,3502616.17064985
18316,3712632.27473458
18317,3841860.288024
18318,3932929.37184031
18319,3457016.34369778
18320,4142934.13525331
18321,3282844.43430752
18322,3680090.83835614
18323,3776114.64418538
18324,2767058.1914982
18325,3833101.55908796
18326,3727145.98414715
18327,2860766.58855659
18328,4342522.63631928
18329,4158213.04175067
18330,3263847.52827043
18331,3561532.80906591
18332,3121730.82483248
18333,4198583.90911774
18334,4080671.22765933
18335,4091551.06954329
18336,3634957.185241
18337,4285343.88853018
18338,3678052.87372477
18339,3608481.73771292
18340,3599509.89354348
18341,3751034.67707398
18342,4000249.66186375
18343,3967199.17903364
18344,4298169.32734354
18345,4281654.57683375
18346,4040736.19801807
18347,4392437.72247305
18348,4575072.5611897
18349,3806168.70123298
18350,3861828.60522166
18351,3763989.31667421
18352,3948799.84954899
18353,4565359.59956366
18354,4340412.51199963
18355,3750928.06682784
18356,3991801.30188637
18357,3551767.29137387
18358,3834189.7557046
18359,3216237.25634094
18360,3722372.70310642
18361,3880686.50306501
18362,3593375.17181091
18363,4365014.89981457
18364,3996912.398334
18365,3949133.7200788
18366,3575947.05684118
18367,3445414.34281092
18368,3412869.99744793
18369,4050323.93527634
18370,2999638.96835199
18371,3799432.24403069
18372,3343328.76286112
18373,3676464.45694068
18374,3900765.72418714
18375,3710281.94034055
18376,3741321.88446007
18377,2994671.26590582
18378,3502726.0515097
18379,3724561.02647455
18380,3298940.28729782
18381,3108894.81275989
18382,3495737.23273577
18383,3889383.24301216
18384,3917645.65437389
18385,4167324.1355222
18386,3351078.1503011
18387,4001501.2101918
18388,3989202.83081848
18389,3633673.74389425
18390,3929374.7358551
18391,4080910.21143738
18392,3669260.98610992
18393,3755262.04365843
18394,3837180.24047938
18395,4066350.48794965
18396,3908348.02585266
18397,3517067.80330534
18398,3653061.14615691
18399,3375003.34101403
18400,3337830.08189461
18401,4041292.54404054
18402,3182845.22947916
18403,3391497.39426524
18404,3169459.18591928
18405,3955906.37018505
18406,3633862.79099131
18407,4360891.23502266
18408,3444367.09384074
18409,3485460.02942843
18410,3154061.17951324
18411,3470322.57211642
18412,3405806.69916026
18413,3275814.45043566
18414,2778320.9122422
18415,3708352.22826308
18416,4279937.07780727
18417,4293420.95173971
18418,4278653.62243799
18419,3517077.01584307
18420,3530058.14333279
18421,3630214.61736571
18422,4305098.47562958
18423,3162779.48241635
18424,4170242.19552246
18425,3393383.06888745
18426,4100154.11934708
18427,3108156.42446134
18428,3195079.39076343
18429,4059693.66579914
18430,4571671.0361816
18431,3689508.63425107
18432,3563760.71211015
18433,3297978.41815552
18434,3918460.90467638
18435,4259372.37782765
18436,3347313.47588644
18437,3992530.17880426
18438,4090980.63268209
18439,4301463.69829109
18440,4092587.13630169
18441,3681730.64401489
18442,3811033.40394849
18443,4048032.84976672
18444,4186498.49517384
18445,3182104.0493455
18446,3622128.93807968
18447,3492408.96553313
18448,4107301.41940372
18449,3000961.54401369
18450,4144662.37380763
18451,4238295.85664794
18452,4070779.13025298
18453,4094953.60997058
18454,3498467.63927406
18455,3101285.55941781
18456,4127665.12324522
18457,4206597.15709603
18458,2971304.54323483
18459,2752073.28832954
18460,4032712.47669445
18461,3805197.3151661
18462,4434890.19603083
18463,2888631.74350401
18464,3330783.34172009
18465,3778003.90431336
18466,4373747.24538624
18467,3918391.86311392
18468,4126660.49702752
18469,3924747.15542612
18470,4315803.21046245
18471,4103204.90994697
18472,3446590.94698562
18473,3240954.91808423
18474,3742504.22974407
18475,4077784.19774664
18476,3858081.78971039
18477,3526642.96583648
18478,4550901.08365294
18479,3892456.19970368
18480,4800263.81750427
18481,4165948.52712822
18482,3621532.95730995
18483,4553943.1732415
18484,3547441.97989097
18485,3448005.90105674
18486,3764443.50261056
18487,3182805.06696995
18488,2940557.30174753
18489,4314973.14216047
18490,2816919.45426837
18491,4350969.86655811
18492,2922365.30911023
18493,4016896.39901457
18494,3740851.59440332
18495,3673614.32461107
18496,4208137.92289447
18497,4184201.9880783
18498,4176954.34682119
18499,3788870.97363294
18500,3364433.4019943
18501,3303924.11820104
18502,3338916.39794618
18503,4342049.39754319
18504,2520147.5552281
18505,3878183.28972104
18506,3442862.88058969
18507,4100831.66513158
18508,4177303.24469543
18509,3420642.72831928
18510,3176165.822674
18511,4159656.80112296
18512,3507306.05499937
18513,3181060.49939946
18514,3275339.7721796
18515,4061905.22840595
18516,3617422.29282225
18517,3451170.63977836
18518,3339622.10288201
18519,3882398.05692921
18520,3209023.41289174
18521,4270169.95677719
18522,4258876.01143654
18523,4236321.23456779
18524,2730622.79360512
18525,4350944.54841041
18526,3670644.6123994
18527,3422464.79990473
18528,3386894.7846877
18529,3523554.15695157
18530,3436742.24395723
18531,3325694.98283397
18532,3808109.4159045
18533,4217839.9716539
18534,4341291.89229239
18535,3478350.80113771
18536,3712556.83429926
18537,3836437.89839026
18538,4099565.4275593
18539,4160501.23202451
18540,3910227.24227295
18541,3782283.76423291
18542,3540867.95803206
18543,3219637.61471531
18544,3600427.26377005
18545,3973648.38467179
18546,4226893.43944309
18547,3044049.20634233
18548,3895215.05660108
18549,3848598.40792841
18550,3755000.28579352
18551,3196992.42219582
18552,4340666.60977554
18553,3633830.99050815
18554,3549357.65863955
18555,4379074.6278977
18556,3858436.37609107
18557,4044157.3157302
18558,3756167.7518217
18559,3884586.77091298
18560,3423463.43849957
18561,3290386.31049629
18562,4013300.20465058
18563,4374403.73702492
18564,3910430.23887368
18565,3126785.51211314
18566,3991661.70377994
18567,4120449.75051464
18568,4249151.04382456
18569,3692013.4814058
18570,3588219.92154809
18571,3672124.01605902
18572,4018061.66037348
18573,4033769.44810225
18574,3402468.28179712
18575,3190838.9956443
18576,3956586.39021535
18577,2995348.72990916
18578,3196255.73600122
18579,4388225.13358552
18580,4084882.33371433
18581,3222112.37034971
18582,3857899.73180249
18583,4173655.56705581
18584,3585714.28528884
18585,3461492.22744905
18586,3697057.96593059
18587,4274595.70167178
18588,3465665.40719713
18589,3621993.88480027
18590,3630533.65115107
18591,3985481.86667167
18592,3624351.14618855
18593,2845845.58627959
18594,3526106.3342474
18595,3385228.7548384
18596,3180241.85281131
18597,3292469.75965696
18598,4395901.88179335
18599,3493959.87168049
18600,2952817.22560755
18601,3736113.73122825
18602,3831585.65307317
18603,3432913.29722336
18604,2939209.73928504
18605,3867430.42856837
18606,3592600.30541689
18607,2934719.38459801
18608,3375928.42761135
18609,3575023.11198763
18610,3325136.99148662
18611,2946297.4161594
18612,3903341.19306413
18613,3439949.3033588
18614,4527977.8105468
18615,3658120.50982136
18616,3876656.15394122
18617,3936783.60274872
18618,4265365.67715912
18619,3193157.22507077
18620,2956529.44282233
18621,4368927.6658225
18622,4354529.89384707
18623,4576305.77429216
18624,3729525.21981774
18625,3180754.22660881
18626,2972198.18546868
18627,3884687.9407879
18628,3815841.61456057
18629,3477189.21801943
18630,3743803.10919331
18631,3727900.3163441
18632,2653383.19495184
18633,3696144.11360692
18634,4005589.09533534
18635,3959740.34924256
18636,4083434.80020687
18637,3432841.61523023
18638,2544111.76495935
18639,3412496.33326376
18640,3393515.41120313
18641,3520175.78317955
18642,4336942.29287915
18643,3823092.4304021
18644,3750870.26755024
18645,4000211.9383987
18646,3363051.78582667
18647,3729502.66431276
18648,3872200.70139338
18649,3901207.65033331
18650,3241785.00819944
18651,3851612.66463272
18652,3920257.10449045
18653,3540927.46000375
18654,3806387.37354134
18655,4051991.36283858
18656,4092054.00612817
18657,3579776.74210218
18658,3726294.69974983
18659,3949434.74502098
18660,4033641.56446631
18661,4370813.41830949
18662,4160824.33060216
18663,3872102.28190685
18664,3719290.96981821
18665,3461314.12878841
18666,3382199.15906006
18667,3877174.08869082
18668,3128543.05450724
18669,3458144.97375481
18670,3942687.36617124
18671,4048572.39547688
18672,4581828.54040296
18673,2722380.71165351
18674,3162962.02220709
18675,3505147.84167905
18676,3348345.04073255
18677,4150573.19992345
18678,4302399.78631335
18679,4323892.23082001
18680,3220410.66492734
18681,3507915.95388742
18682,4362235.19430079
18683,3570943.62320019
18684,3841618.60200087
18685,4118622.95779187
18686,3125690.70422611
18687,3654315.12289855
18688,4233948.45662114
18689,3213936.27937156
18690,3619593.07358995
18691,4446716.47910064
18692,3797286.95967794
18693,3461362.13305177
18694,3327634.55980957
18695,3920116.38931133
18696,3690714.95909035
18697,3667476.137509
18698,4107480.27592434
18699,4469901.94195035
18700,3998072.39854016
18701,3192951.88826102
18702,4393606.756333
18703,3808318.82533341
18704,4267442.10604867
18705,2806833.8853052
18706,3722322.4039024
18707,3943517.89697336
18708,3486351.90327697
18709,3835104.86917563
18710,3542682.44693103
18711,3747999.34015167
18712,3530639.37278133
18713,3452918.54977863
18714,4223555.23391066
18715,3931688.98635955
18716,4391114.82535212
18717,3684596.81256266
18718,4350063.24545053
18719,4274094.10794309
18720,3945138.73327234
18721,3117448.34790334
18722,4723512.41567668
18723,3442318.86893937
18724,3758384.53210375
18725,3755171.39698724
18726,4402122.2992902
18727,3797358.12247157
18728,3932140.66435743
18729,3906618.36641959
18730,4536119.15188691
18731,3961492.88002279
18732,4486686.78073032
18733,3896200.6929772
18734,4466037.39677244
